#name name2
NM_057262.4 dre4
NM_167922.3 dre4
NM_167923.2 CG13937
NM_001169854.1 CG13937
NM_001274368.1 CG13937
NM_167924.3 CG13937
NM_139416.3 CG13937
NM_001274369.1 CG13937
NM_001299979.1 Aprt
NM_057289.3 Aprt
NM_001299980.1 Aprt
NM_167926.3 Tmhs
NM_139417.3 Tmhs
NM_139418.3 dsb
NM_001104007.4 dsb
NM_001274370.1 dsb
NM_139420.4 Dbx
NR_133157.1 CR45826
NM_139421.4 CG5687
NM_001299981.1 CG5687
NR_124757.1 CR44536
NM_139422.3 Mfap1
NM_079163.4 mu2
NM_001169855.2 mu2
NM_167927.3 mu2
NM_139423.3 Cnb
NM_001274371.1 Cnb
NM_139424.2 mv
NR_133158.1 CR45827
NR_133159.1 CR45828
NM_001274373.1 CG1927
NM_139427.4 CG1927
NM_139428.3 CG11815
NM_139429.2 CG1139
NM_001274374.2 CG42841
NM_001202096.2 CG42841
NR_124758.1 CR44535
NR_124759.1 CR44535
NM_001144398.1 CG42357
NM_001144399.1 CG42356
NM_001104009.2 CG34259
NM_001104008.3 CG42355
NM_001299982.1 CG42355
NR_048217.1 CR42860
NR_037747.1 CR42860
NR_037748.1 CR42860
NM_001043113.2 zormin
NR_133160.1 CR45802
NM_001274386.1 zormin
NM_001274388.1 zormin
NM_001043114.2 zormin
NM_001043112.2 zormin
NM_206240.2 zormin
NM_139436.3 CG15822
NM_001144400.2 CG15822
NM_001274390.1 CG15822
NM_001274389.1 CG15822
NM_139437.2 CG15879
NM_001299983.1 CG5704
NM_143811.4 CG5704
NM_139439.2 CG15820
NM_139440.3 CG13810
NM_001259634.1 CG5707
NM_001259635.2 CG5707
NM_143808.4 CG5707
NM_139441.3 CG8960
NM_167937.2 CG8960
NM_139442.1 CG15878
NM_139443.2 Oseg2
NM_139444.2 CG9018
NM_167938.2 CG9018
NM_138984.4 ACXD
NM_001274391.1 ACXD
NM_001274392.1 CG32301
NM_167939.3 CG32301
NM_001169856.2 CG32301
NM_167940.2 CG32305
NM_167942.3 CG1275
NM_139446.4 CG1275
NM_206241.3 CG1275
NM_167941.3 CG1275
NM_001274393.1 CG2034
NM_139447.2 CG2034
NM_139448.4 oxt
NM_139449.2 CG13807
NM_139450.3 ecd
NM_139451.2 CG13806
NR_133161.1 CR45829
NM_167943.3 obst-I
NM_167944.3 CG32302
NM_079164.3 yellow-g
NM_139453.2 yellow-g2
NM_001274394.1 MsR2
NM_167945.3 MsR2
NM_139454.3 MsR2
NR_124760.1 CR45427
NR_124761.1 CR45426
NM_001274395.1 MsR1
NM_139456.3 MsR1
NM_139457.2 CG13801
NM_001299984.1 CG1317
NM_139458.4 CG1317
NM_001169857.2 CG1317
NM_139459.3 CG8993
NM_079165.5 mRpL23
NM_001144401.2 mRpL23
NM_001274397.1 mRpL23
NM_001274396.1 mRpL23
NM_139460.2 CG9004
NM_139461.2 CG15877
NM_001274398.2 CG45186
NM_001202097.2 CG45186
NM_001299988.1 CG45186
NM_139462.4 CG45186
NM_001299987.1 CG45186
NM_001202099.2 CG42787
NM_167947.3 CG32298
NM_167946.2 CG32299
NM_001144402.2 CG32299
NM_001202098.2 CG45186
NM_001299989.1 CG45186
NM_001202101.1 CG45186
NM_001169858.2 CG45186
NM_206242.3 CG45186
NM_001169859.2 CG45186
NM_001202100.2 CG45186
NM_001274399.1 CG45186
NM_001259638.1 CG45186
NM_001259637.1 CG45186
NM_001259639.1 CG45186
NM_139464.4 CG45186
NM_001202103.2 CG45186
NM_001202102.2 CG45186
NM_001299985.1 CG45186
NM_001202104.2 CG45186
NM_001259636.1 CG45186
NM_001202105.2 CG45186
NM_167948.1 CG45186
NM_167949.1 CG45186
NM_139465.2 CG16762
NM_139466.5 Cyp4d20
NM_001299991.1 CG1146
NM_001274400.1 CG45186
NM_206248.2 CG16758
NM_206247.2 CG16758
NM_001274401.1 CG16758
NM_001259640.2 CG16758
NM_139470.4 CG16758
NM_167952.3 CG16758
NR_124762.1 CR45425
NM_001259647.1 Spn
NM_001259642.1 Spn
NM_001259648.1 Spn
NM_001259643.1 Spn
NM_080516.3 Spn
NM_001259649.1 Spn
NM_001259641.1 Spn
NM_001259645.1 Spn
NM_001299992.1 Spn
NM_001259644.1 Spn
NM_001259646.1 Spn
NR_124763.1 CR45170
NM_167954.2 CG32295
NM_001274404.1 msn
NM_079940.5 msn
NM_206252.3 msn
NM_206251.3 msn
NM_001274402.1 msn
NM_206249.3 msn
NM_001274403.1 msn
NM_206250.3 msn
NM_079987.3 RpL8
NM_167955.2 RpL8
NM_079166.3 dos
NM_167956.2 dos
NM_139472.3 CG16984
NM_001299993.1 CG12182
NM_001274405.1 CG12182
NM_139474.4 CG12182
NM_139473.4 CG16985
NM_001202106.2 CG16986
NM_139475.3 CG16986
NR_133162.1 CR45981
NR_133163.1 CR45982
NR_124764.1 CR45660
NM_139476.3 MEP-1
NM_167959.2 MEP-1
NM_001144403.2 MEP-1
NM_001144404.2 CG42245
NM_167958.2 MEP-1
NM_167960.2 MEP-1
NM_167962.2 MEP-1
NM_167961.2 MEP-1
NM_139477.2 CG14949
NM_139478.3 CG1143
NM_001274406.1 CG1143
NM_139479.4 CG1246
NM_001274407.1 CG1246
NM_001202107.2 CG1246
NM_001299994.1 CG1246
NM_001274408.1 ProRS-m
NM_139480.3 ProRS-m
NM_001144405.3 Snup
NM_167963.3 CG42304
NM_001299995.1 CG42304
NM_001274409.2 Fife
NM_001274411.1 Fife
NM_206257.3 CG33233
NM_206256.3 CG33233
NM_206258.2 CG33234
NM_001104013.3 CG33234
NM_001274410.1 Fife
NM_139485.2 Fife
NM_001144406.3 Mrtf
NM_079168.3 Acp62F
NM_139488.4 Non2
NM_139489.2 AhcyL1
NM_139490.2 CG12093
NM_139491.2 Atg2
NM_001274412.1 Atg2
NM_079169.3 mRpS35
NM_139492.3 pgant6
NM_001274413.1 pgant6
NM_167966.2 pgant6
NM_001259654.2 Tet
NM_001274414.2 Tet
NM_001259652.2 Tet
NM_139493.4 Tet
NM_001274415.1 Tet
NM_001259653.1 Tet
NR_124765.1 CR44531
NM_139496.3 spz5
NM_001274416.1 Shab
NM_079170.6 Shab
NM_167967.4 Shab
NM_001043115.3 Shab
NM_001202108.2 Shab
NM_001104015.4 Shab
NM_001259655.2 Shab
NM_001259656.2 Shab
NM_001202109.2 Shab
NM_001202110.2 Shab
NM_139497.2 CG9970
NM_167968.2 CG32846
NM_001202111.1 CG32846
NM_001038898.3 CG34025
NM_079171.4 Or63a
NM_001169860.1 Or63a
NR_124766.1 CR44530
NM_139499.3 CPT2
NM_001274417.1 CG2113
NM_139500.2 CG2113
NM_001299996.1 FMRFaR
NM_139501.4 FMRFaR
NM_001274418.2 FMRFaR
NM_001299997.1 CG32488
NM_167969.2 CG32488
NM_167970.2 CG32487
NM_080118.2 aly
NM_001274419.2 aly
NM_001169861.2 CG2162
NM_139503.3 CG2162
NM_001274420.2 CG2162
NM_080263.4 Jafrac2
NM_167971.2 Jafrac2
NM_001274421.1 Jafrac2
NM_139504.3 scramb2
NM_139505.4 Sk2
NM_167972.2 CG32485
NM_167974.2 CG1271
NM_206259.2 CG1271
NM_167973.2 CG1271
NM_139506.3 CG1271
NM_139507.3 CG16753
NM_139508.3 CG32486
NM_167979.3 CG11486
NM_206260.3 CG11486
NM_206261.3 CG11486
NM_001104017.2 CG11486
NM_139510.4 CG11486
NM_167976.3 CG11486
NM_167977.3 CG11486
NM_167975.3 CG11486
NM_167978.3 CG11486
NM_001104018.2 CG11486
NM_167981.2 CG11486
NM_001104016.2 CG11486
NM_167983.3 CG11486
NM_167980.3 CG11486
NM_167984.3 CG11486
NM_167982.3 CG11486
NR_001933.1 snRNA:U5:63BC
NM_139511.4 Cht7
NM_001259657.1 CG45066
NM_001347774.1 CG45067
NM_001259658.3 prominin-like
NM_167987.4 prominin-like
NM_167986.1 prominin-like
NM_001274424.1 prominin-like
NM_139513.3 prominin-like
NM_001274422.1 prominin-like
NM_001274423.1 prominin-like
NM_001104019.2 CG11537
NM_167989.2 CG11537
NM_001104020.2 CG11537
NM_001274425.1 CG11537
NM_167988.2 CG11537
NM_139514.3 CG11537
NM_001259659.1 CG11537
NR_133164.1 CR45819
NM_139515.5 CG1291
NM_001144408.3 BtbVII
NM_001259661.2 BtbVII
NM_001274426.1 BtbVII
NM_001274427.2 BtbVII
NM_139517.3 BtbVII
NM_079172.4 BtbVII
NM_001259662.1 BtbVII
NM_167990.3 BtbVII
NM_139518.3 ND-30
NM_079173.5 CG15812
NM_167991.2 CG15812
NM_079174.2 rasp
NM_139519.4 Asciz
NM_001274428.1 Asciz
NM_167992.2 CG32280
NM_167993.2 CG32280
NM_001299998.1 CG32280
NM_167994.1 CG32280
NM_167996.2 CG32278
NM_167995.2 CG32281
NM_139521.2 CG14963
NM_139522.3 CG14964
NM_001274431.1 Girdin
NM_206262.3 Girdin
NM_001274430.1 Girdin
NM_001274429.1 Girdin
NM_139523.3 Girdin
NM_001299999.1 CG42494
NM_001169863.1 CG42494
NM_001169862.1 CG42494
NM_167997.2 CG32284
NM_139524.3 CG14957
NM_001169864.1 CG42525
NM_001274432.1 CG42525
NM_139525.4 CG14958
NM_139526.4 CG14965
NM_001274433.1 Hsp83
NM_079175.4 Hsp83
NM_139527.3 CG14966
NM_167998.3 CG32276
NM_167999.3 CG32276
NM_139528.3 gry
NM_168001.2 CG32271
NM_176277.1 CG33159
NM_168002.3 CG32277
NM_176278.2 CG33160
NM_001274434.1 CG32269
NM_139531.5 CG32269
NM_168003.4 CG32270
NM_139532.2 CG14967
NM_001316473.1 CG14967
NM_139533.4 CG12034
NM_168004.2 RpL28
NM_168005.3 RpL28
NM_001169865.2 RpL28
NM_168006.3 RpL28
NM_001169866.2 RpL28
NM_139534.4 RpL28
NR_003852.1 snoRNA:Or-CD12
NR_003853.1 snoRNA:Me28S-C3351
NR_003854.1 snoRNA:Or-CD11c
NR_003855.1 snoRNA:Or-CD11b
NR_003856.1 snoRNA:Or-CD11a
NM_139535.4 CG17737
NM_168007.2 CG11505
NM_206263.4 CG11505
NM_139536.4 CG11505
NM_168008.3 CG17746
NM_139537.4 CG17746
NM_139538.3 CG12078
NM_001259664.1 CG12078
NR_124767.1 CR45424
NR_124768.1 CR45424
NM_001259665.2 CG43389
NR_048218.2 CR43626
NR_124769.1 CR43626
NR_133165.1 CR43626
NR_048219.1 mir-282
NM_139539.2 ckd
NM_168009.2 ckd
NM_206264.2 ckd
NM_001104021.3 CG34265
NM_139540.3 CG14960
NM_001259667.2 CG12017
NM_001259668.2 CG12017
NM_139541.3 CG12017
NM_001259666.2 CG12017
NM_001259669.1 CG12009
NM_139542.3 CG12009
NR_048221.1 mir-955
NM_168011.1 CG14968
NM_168014.2 CG14968
NM_168013.2 CG14968
NM_168012.1 CG14968
NM_139543.3 CG14968
NM_139544.3 ZnT63C
NM_001274435.1 ZnT63C
NM_168016.2 ZnT63C
NM_168017.2 ZnT63C
NM_168015.2 ZnT63C
NM_168018.2 ZnT63C
NM_001274436.1 ZnT63C
NM_168019.4 Drsl2
NM_168020.3 Drsl3
NM_168021.3 Drsl4
NM_139546.3 Drsl5
NM_139547.2 PIG-C
NM_139548.4 CG12016
NM_001169867.2 CG42456
NM_168022.2 CG12016
NM_001274437.1 Strip
NM_168023.2 Strip
NM_139549.2 Strip
NM_168026.2 PHGPx
NM_168025.2 PHGPx
NM_168024.2 PHGPx
NR_124770.1 CR45380
NM_139551.3 CG14961
NM_139552.3 CG14969
NM_168027.1 Drsl1
NM_168028.2 Drsl6
NM_001274439.1 kst
NM_001202112.2 kst
NM_079176.3 kst
NM_206266.3 kst
NM_206265.3 kst
NM_001274438.1 kst
NM_001104022.3 kst
NM_079177.4 Drs
NM_139554.4 YT521-B
NM_168029.2 YT521-B
NM_168030.2 CG12010
NM_139556.2 CG12012
NM_001169868.2 CG12012
NM_001300000.1 CG12012
NM_139557.2 CG12014
NR_124771.1 CR45737
NR_048223.1 mir-2282
NM_001259671.2 eIF5B
NM_001259672.2 eIF5B
NM_143717.3 eIF5B
NM_001259673.2 eIF5B
NM_001259670.2 eIF5B
NM_001014556.3 armi
NM_139559.4 armi
NM_001259674.1 armi
NM_206267.2 CycJ
NM_079179.3 CycJ
NM_139560.4 CG14971
NM_168032.2 CG32267
NM_139561.3 CG42324
NM_001274443.1 CG42324
NM_139562.3 CG42324
NM_001259675.2 CG43074
NM_001274441.2 CG42324
NM_001274442.1 CG42324
NM_001274440.1 CG42324
NM_057232.5 ImpE2
NR_124772.1 CR45043
NM_001043117.3 Eip63E
NM_168035.2 Eip63E
NM_001043120.3 Eip63E
NM_168034.3 Eip63E
NM_001043119.3 Eip63E
NM_168036.3 Eip63E
NM_001043118.3 Eip63E
NM_001169869.2 Eip63E
NM_001043121.2 Eip63E
NR_133166.1 CR45820
NR_002270.1 snRNA:U7
NM_001144409.2 CG10359
NM_001144410.2 CG10359
NM_139564.2 CG10357
NM_144075.3 CG14974
NM_001316432.1 CG14974
NM_001104023.2 dar1
NM_139566.2 CG10862
NM_001259676.2 CG43098
NR_048226.1 CR43484
NR_048225.1 CR43484
NR_048227.2 CR43485
NR_124773.1 CR45675
NM_001259677.1 CG43089
NM_001300001.1 CG43089
NM_168039.3 CG32264
NM_001202114.1 CG32264
NM_001259678.1 CG32264
NM_168038.2 CG32264
NM_001104024.2 CG32264
NM_001274446.1 CG32264
NM_139569.2 ppk27
NM_168040.2 CG32266
NM_139572.3 ntc
NM_139573.2 IntS10
NM_139574.4 CG32262
NM_168041.2 CG32263
NM_206269.3 CG12006
NM_139575.3 CG12006
NM_001202115.2 Scsalpha
NM_079181.4 Scsalpha
NR_073910.1 CR43932
NR_124774.1 CR45034
NM_079182.3 Acp63F
NM_001316457.1 Acp63F
NM_001274448.1 enc
NM_080026.3 enc
NM_001274449.1 enc
NM_001104027.2 enc
NM_001274447.1 enc
NM_206270.2 enc
NM_206271.2 Rdh
NM_001104026.2 enc
NM_001274451.1 Awh
NM_079183.3 Awh
NM_001274450.1 Awh
NM_168042.2 Awh
NR_124775.1 CR45379
NR_073911.1 CR43917
NR_124776.1 CR45422
NM_133165.2 Fie
NM_001274452.1 Fie
NR_003121.1 snRNA:U11
NM_001144411.1 Gr63a
NM_001274453.1 CG14977
NM_139577.3 CG14977
NM_139578.3 Ccz1
NM_206272.1 Ubi-p63E
NM_001274454.1 Ubi-p63E
NM_079185.4 Ubi-p63E
NM_168043.3 Ubi-p63E
NM_139579.3 Sc2
NM_139580.3 ida
NM_001274455.1 mge
NM_079186.4 mge
NM_168044.1 mge
NM_001202118.2 Eip63F-1
NM_001202116.1 Eip63F-1
NR_003122.1 Eig63F-2
NM_001300002.1 CG10866
NM_139581.3 CG10866
NM_139582.3 CG12766
NR_073912.1 CR43916
NM_139583.4 CG10863
NM_001274456.2 CG14982
NM_139584.2 CG14982
NM_139585.3 CG10853
NM_139586.3 CG14983
NM_139587.3 CG14984
NM_001274457.1 CG14984
NM_001274458.1 CG12605
NM_206274.3 CG12605
NM_206275.3 CG12605
NM_001274459.1 CG12605
NM_139588.4 CG12605
NM_001274460.1 CG43915
NM_079187.5 scrt
NM_001274461.1 scrt
NM_001259679.2 CG14985
NM_139589.3 CG14985
NM_001259680.2 fd64A
NM_079188.3 fd64A
NM_139590.4 Mul1
NM_001316436.1 Mul1
NM_168046.3 CG11594
NM_139591.4 CG11594
NM_001274462.1 CG11594
NM_168047.2 CG11594
NM_168048.2 Gr64a
NM_168049.2 Gr64b
NM_001259681.1 Gr64c
NM_079189.4 Gr64c
NM_001031934.1 Gr64d
NM_168051.3 Gr64e
NM_168050.3 Gr64d
NM_001031935.2 Gr64e
NR_124777.1 CR45042
NM_168052.3 Gr64f
NM_001274463.1 CG11593
NM_139594.2 CG11593
NM_139595.3 Rcd5
NM_139596.3 CG1136
NM_139597.2 Dpy-30L2
NM_001274464.1 Dpy-30L2
NM_144446.2 CG18869
NM_001274465.1 CG18869
NM_001274466.1 wit
NM_079953.4 wit
NM_168054.2 CG32259
NM_001169870.1 CG32259
NM_080091.4 Faa
NM_168056.2 Gad1
NM_079190.3 Gad1
NM_001274467.1 Gad1
NM_168055.2 Gad1
NM_001259682.1 CG14989
NM_139598.4 CG14989
NM_001259683.1 CG14989
NM_001300003.1 CG14989
NM_139599.2 CG14990
NM_139600.4 CG14995
NM_168057.4 CG14995
NM_001169871.1 CG14995
NM_001274468.1 CG14995
NM_168058.3 CG14995
NM_168059.4 CG14995
NM_001169872.2 CG14995
NM_168060.3 Fit1
NM_139601.4 Fit1
NR_124778.1 CR45670
NM_139602.3 Ack
NM_001274469.1 Chd64
NM_139603.3 Chd64
NM_001300004.1 ens
NM_168062.3 ens
NM_001104028.2 ens
NM_168064.2 ens
NM_168063.2 ens
NM_168061.2 ens
NM_001274472.1 ens
NM_001274470.1 ens
NM_001274471.1 ens
NM_001274473.1 ens
NM_001274474.1 ens
NM_139604.2 ens
NM_079191.3 RfC4
NM_001274475.1 Rop
NM_079192.3 Rop
NM_079193.4 Ras64B
NM_079194.2 Akh
NM_001274476.1 CG32260
NM_168065.2 CG32260
NM_001274477.1 CG1299
NM_139605.2 CG1299
NM_001169873.1 nab
NM_001274478.1 nab
NM_001014557.2 nab
NM_079195.3 mas
NM_001274479.1 mas
NR_124779.1 CR44529
NM_139608.4 Ero1L
NM_144077.3 CG18675
NM_139609.2 Teh4
NM_139610.4 Teh2
NM_001169874.3 Teh2
NM_144078.2 Teh3
NM_139611.3 VhaM9.7-c
NM_079196.3 tipE
NM_168067.2 tipE
NM_001259685.1 CG43367
NM_139613.3 CG15005
NM_139615.3 Cpr64Aa
NM_139616.3 Cpr64Ab
NM_139617.2 Cpr64Ac
NM_139618.4 Cpr64Ad
NR_048228.1 CR32252
NM_001274480.1 ImpL2
NM_168070.2 ImpL2
NM_168069.2 ImpL2
NM_079197.5 ImpL2
NR_124780.1 CR45738
NM_168071.1 CG14997
NM_139620.2 CG14997
NM_057677.4 pav
NM_168072.2 ago
NM_168073.2 ago
NM_079198.3 ago
NM_139621.3 CG1265
NM_139622.1 CG15011
NM_139623.3 CG1309
NM_139624.3 CG11586
NM_001274481.1 CG11586
NM_001104029.2 VhaM9.7-a
NM_001104030.2 VhaM9.7-a
NM_139626.2 CG1273
NM_001031936.1 CG33764
NM_001274482.1 CG1311
NM_139627.2 CG1311
NM_001038900.2 CG11583
NM_139629.3 srw
NM_139630.3 CG1316
NM_079199.3 TfIIEbeta
NM_001169875.1 TfIIEbeta
NM_079200.5 Hexo1
NM_168077.3 Hexo1
NM_168076.2 Hexo1
NM_168075.2 Hexo1
NM_001169876.2 CG15012
NM_139632.3 Fdx2
NM_168079.2 dyl
NM_139633.3 dyl
NM_168078.2 dyl
NM_168080.2 Claspin
NM_001300005.1 Claspin
NM_001259686.2 PMP34
NM_168081.3 PMP34
NM_139635.2 CG15014
NR_124781.1 CR45156
NM_079201.5 mRpS6
NM_001259694.2 mRpS6
NM_001014558.3 CG33514
NM_139639.2 CG11342
NM_001014559.3 DopEcR
NM_001014560.2 DopEcR
NM_139640.3 DopEcR
NR_124782.1 CR44360
NM_168082.2 CG32240
NM_176283.2 slow
NM_139641.3 slow
NM_001274485.1 Syx17
NM_079202.4 Syx17
NM_001104032.1 CG15019
NM_139642.2 CG15019
NM_001104033.2 DOR
NM_001259695.1 DOR
NM_168084.2 DOR
NM_001259696.2 DOR
NM_168083.3 DOR
NM_139643.3 DOR
NM_168085.2 DOR
NM_001104034.1 DOR
NM_139644.3 CG15020
NM_168086.2 nAChRbeta1
NM_079203.3 nAChRbeta1
NM_139645.3 CG15021
NR_124783.1 CR45739
NM_139646.2 CG12607
NM_001274486.1 CG12607
NM_001144412.2 CG12607
NM_139647.3 CG11345
NM_139648.2 CG15022
NM_139649.3 CG15023
NM_001274487.1 CG15023
NM_001300006.1 CG15023
NM_144079.3 CG15024
NM_168087.3 CG32241
NM_168088.3 CG32249
NM_168089.3 CG32248
NM_139651.2 CG11349
NM_139652.2 CG7465
NM_139653.3 CG11350
NM_139654.2 CG13722
NR_133167.1 CR44709
NR_124784.1 CR44709
NM_139655.2 CG13721
NM_139656.3 CG13720
NM_001274488.1 NT1
NM_168090.3 NT1
NM_001169877.2 NT1
NM_001274489.1 NT1
NM_168091.3 NT1
NM_001169878.2 NT1
NM_168092.3 NT1
NM_079204.2 Tie
NM_168093.3 CG11353
NM_139658.4 CG11353
NM_168094.3 CG32243
NM_001259697.2 CG11357
NM_139659.3 CG11357
NM_001104036.3 CG11357
NM_001104035.2 CG11357
NM_001031937.1 CG33777
NM_001259699.2 Src64B
NM_001300008.1 Src64B
NM_001259700.2 Src64B
NM_001202122.1 Src64B
NM_001014563.3 Src64B
NM_080195.4 Src64B
NM_001014564.3 Src64B
NM_001014562.3 Src64B
NM_001014561.2 Src64B
NM_168098.3 CG32246
NR_124785.1 CR45438
NM_139661.4 HDAC1
NM_001259702.1 axo
NM_079917.5 axo
NM_001274494.1 axo
NM_139663.1 CG13716
NM_001259701.1 axo
NM_001274493.1 axo
NM_001259703.1 axo
NM_001274495.1 axo
NM_168100.3 CG32238
NR_133168.1 CR45830
NM_168101.1 CG32236
NM_001104037.2 CG34266
NM_139666.2 CG7514
NM_139667.2 CG18418
NM_139668.4 CG15876
NM_144452.2 CG13713
NR_073913.1 CR43879
NM_139669.2 CG13712
NR_133169.1 CR45983
NR_073914.1 CR43882
NR_133170.1 CR45984
NM_139670.3 CG12493
NM_001274497.1 CG12493
NR_073915.1 CR43881
NR_073916.1 CR43881
NM_139671.2 CG13711
NR_133171.1 CR45821
NR_124786.1 CR45740
NR_124788.1 CR44528
NR_124787.1 CR44528
NM_139674.2 CG7509
NM_144411.2 CG18808
NM_001274502.1 Dhc64C
NM_001274503.1 Dhc64C
NM_001274498.1 Dhc64C
NM_001274501.1 Dhc64C
NM_001274500.1 Dhc64C
NM_001274499.1 Dhc64C
NM_168103.3 Dhc64C
NM_079205.4 Dhc64C
NM_139675.3 LeuRS-m
NM_139676.2 CG13708
NM_001274504.1 CG13708
NM_001259704.1 CG13707
NM_139677.2 CG13707
NM_001259705.1 CG13707
NM_168105.2 CG32235
NM_139680.3 Dnah3
NM_001144413.2 Dnah3
NM_139681.2 CG13705
NM_139682.1 CG13704
NM_139683.3 Rh50
NM_001300009.1 Rh50
NM_001274505.2 Rh50
NR_048229.1 CR43627
NR_048230.1 CR43627
NM_079206.5 Con
NR_124789.1 CR45685
NM_168109.1 CG32232
NM_139685.2 ATPsynCF6L
NR_073917.1 CR43884
NR_133172.1 CR46198
NR_048231.1 CR34047
NM_139695.1 CG4597
NM_144201.4 CG15212
NM_144202.2 CG15213
NM_001274507.1 CG4603
NM_001274506.1 CG4603
NM_139694.4 CG4603
NR_124790.1 CR45160
NM_139693.2 CG10674
NM_139692.3 CG4611
NM_139691.2 Prpk
NM_139690.4 CHMP2B
NM_139689.3 CG10672
NM_001274508.1 Gdap1
NM_001300010.1 Gdap1
NM_139688.4 Gdap1
NR_133173.1 CR45985
NM_168110.3 CG10671
NM_139687.3 CG10671
NM_079208.3 AlaRS-m
NM_139686.3 Gen
NM_079207.4 Srp54k
NM_001274510.1 shep
NM_168114.5 shep
NM_001169879.2 shep
NM_001274509.1 shep
NM_139699.4 CG4669
NR_124791.1 CR45741
NR_124792.1 CR45742
NM_168115.2 lama
NM_001274511.1 lama
NM_079209.3 lama
NM_168116.2 lama
NM_079210.3 Klp64D
NM_001259708.2 Cyt-c1
NM_139701.2 Cyt-c1
NM_168117.3 Uev1A
NM_001300011.1 Uev1A
NM_139702.4 Uev1A
NM_139703.4 Membrin
NM_139704.2 Pfdn4
NR_124793.1 CR44515
NR_124795.1 CR44515
NR_124794.1 CR44515
NR_124796.1 CR44516
NR_124797.1 CR45743
NM_139705.1 Ir64a
NM_001104038.4 DIP-delta
NM_001274512.2 DIP-delta
NM_001144414.3 DIP-delta
NM_139708.3 CG4835
NR_124798.1 CR44520
NM_139709.2 blanks
NR_124799.1 CR44518
NR_124800.1 CR44519
NM_139711.3 Lkr
NM_001259709.1 CG13285
NM_139712.2 CG13285
NM_001104040.2 frm
NM_001144417.3 frm
NM_168120.4 frm
NM_001144415.3 frm
NM_001144416.3 frm
NM_168119.4 frm
NM_168121.4 frm
NM_139713.5 frm
NM_001144418.3 frm
NM_001104042.3 frm
NM_139714.4 sinu
NM_143706.5 Sucb
NM_001300012.1 Sucb
NM_079934.3 Sras
NM_139715.6 bc10
NM_168124.2 Msr-110
NM_168123.2 Msr-110
NM_139716.3 Msr-110
NM_001300013.1 Msr-110
NR_002475.1 snmRNA:357
NM_139717.3 l(3)psg2
NM_139718.3 spo
NM_001300014.1 spo
NM_139719.2 CG10592
NM_139720.3 CG5150
NM_001300015.1 CG5150
NM_139721.2 CG10591
NM_139722.4 TM9SF3
NM_176284.3 mthl2
NM_139724.4 Eaf6
NM_001274515.1 Blimp-1
NM_001274516.1 Blimp-1
NM_139726.2 lin-28
NM_001104049.4 sif
NM_001104048.2 sif
NM_079211.3 Sse
NM_001347802.1 CG46320
NM_001347764.1 sif
NM_001347763.1 sif
NM_001347801.1 CG46320
NM_001104047.5 sif
NM_001274517.3 sif
NM_001300018.2 sif
NM_001274519.3 sif
NM_168126.4 sif
NM_001274518.2 sif
NM_001104046.4 sif
NM_079908.3 sif
NM_206278.2 sif
NM_001300019.1 CG44521
NR_003857.1 snoRNA:Me18S-A1494
NM_168128.3 DnaJ-1
NM_079212.4 DnaJ-1
NM_168129.4 Usp47
NM_206279.4 Usp47
NM_079213.4 Usp47
NM_168130.3 CG10576
NM_001300020.1 CG10576
NM_139727.4 CG10576
NR_003858.1 snoRNA:Psi18S-1397
NR_002476.1 snoRNA:684
NR_003859.1 snoRNA:Psi28S-1837c
NR_003860.1 snoRNA:Psi28S-1837b
NR_002477.2 snoRNA:Psi28S-1837a
NR_048232.1 CR43603
NM_079214.4 Txl
NR_133174.1 CR45831
NM_168132.3 scny
NM_001259711.2 scny
NM_001259710.2 scny
NM_168135.2 scny
NM_139729.3 scny
NM_168133.2 scny
NM_168134.2 scny
NM_168136.2 vito
NM_139730.3 Myt1
NM_001316476.1 Pmi
NM_001031938.3 Pmi
NM_001347759.1 Pmi
NM_001031939.3 Pmi
NM_001031940.2 PGRP-LD
NM_001031941.2 PGRP-LD
NR_124802.1 CR45026
NR_124801.1 CR45026
NM_001031942.2 PGRP-LD
NM_001144421.2 PGRP-LD
NM_079215.3 Cralbp
NM_001300021.1 Bre1
NM_139732.3 Bre1
NM_079216.4 Tektin-C
NM_001274520.1 Tektin-C
NM_001104050.2 Tektin-C
NM_001274521.1 S6k
NM_079217.3 S6k
NM_168141.2 CG42272
NM_168142.2 CG42272
NM_001274522.1 kri
NM_139733.2 kri
NM_001274523.1 kri
NM_139734.3 mad2
NM_001014565.2 vn
NM_079218.3 vn
NM_139735.4 CG5568
NM_001274524.1 CG18586
NM_139736.2 CG18586
NM_001274525.1 CG13287
NM_139737.2 CG13287
NM_139738.2 DNApol-epsilon58
NM_168144.3 CG32409
NM_168145.3 QC
NM_001104051.3 CG32413
NM_001259712.2 CG10486
NM_139741.3 CG10486
NM_001274526.1 CG13288
NM_001104052.2 CG13288
NM_139743.4 CG10483
NR_124803.1 CR45167
NM_168147.2 CG32407
NM_001274527.1 CG32407
NM_001274528.2 CG33523
NM_001014569.4 CG33523
NM_001259713.3 CG33523
NM_001014566.1 CG33523
NM_001014567.2 CG33523
NM_001014568.1 CG33523
NM_168151.3 Rcc1
NM_168152.3 Rcc1
NM_079219.3 Rcc1
NM_001038902.3 CG33993
NM_001169881.1 CG33993
NM_001274529.1 CG10479
NM_139749.3 CG10479
NR_124804.1 CR45439
NR_124805.1 CR45440
