gID	name	genename	chr	strand	start	stop
16126	puc	CG7850	chr3R	+	3931084	3948023
16128	Syn1	CG7152	chr3L	-	21738459	21763634
16131	robl	CG10751	chr2R	+	13343979	13344634
16136	CG31246	CG31246	chr3R	+	13637273	13663922
16137	mRpL45	CG6949	chr3R	+	18444219	18445969
16146	PPP4R2r	CG2890	chrX	+	10372877	10375977
16148	trc	CG8637	chr3L	-	19824491	19827408
16152	CG14646	CG14646	chr3R	+	216098	217833
16158	Nnp-1	CG12396	chr2L	-	13363300	13366185
16165	CG5805	CG5805	chr3R	-	20610458	20613148
16168	stai	CG31641	chr2L	+	6100379	6123905
16173	Mcm10	CG9241	chr2L	+	21179954	21182812
16176	Neb-cGP	CG15304	chrX	+	10354807	10355335
16177	CG31477	CG31477	chr3R	+	5947506	5948042
16180	CG1146	CG1146	chr3L	+	2488805	2492613
16183	CG7338	CG7338	chr3L	+	21328342	21331332
16188	bonsai	CG4207	chr2R	+	18525291	18526373
16193	CG3511	CG3511	chr2R	+	20459171	20462027
16195	CG8281	CG8281	chr3L	+	7905493	7906753
16200	CG7218	CG7218	chr3R	-	13987487	13990062
16201	CG6959	CG6959	chr3R	-	7648424	7695180
16202	lolal	CG5738	chr2R	-	14042350	14045542
16203	blw	CG3612	chr2R	+	18686590	18689691
16212	Cep135	CG17081	chr3L	+	15109852	15121125
16213	spt4	CG12372	chr2R	+	8521107	8523546
16214	pgant5	CG31651	chr2L	-	5072156	5093536
16217	l(3)82Fd	CG32464	chr3R	-	1123233	1133821
16223	CG6672	CG6672	chr3R	-	7037962	7040237
16225	CG12393	CG12393	chr2L	+	6048166	6050439
16226	PpD3	CG8402	chr3R	+	5573560	5576822
16227	CG1785	CG1785	chrX	+	8608973	8611098
16229	CHOp24	CG3564	chrX	+	4434952	4436471
16234	CG31219	CG31219	chr3R	+	15476719	15478152
16239	CG1623	CG1623	chr2R	-	5721068	5724147
16241	Hph	CG31543	chr3R	+	1082784	1090666
16245	CG1623	CG1623	chr2R	-	5715606	5721068
16246	CG7408	CG7408	chr3L	+	17872201	17876753
16250	RpL41	CG30425	chr2R	-	20790940	20791452
16252	mRpS28	CG5497	chr2R	-	14501713	14502500
16254	jigr1	CG17383	chr3R	+	21472905	21475972
16256	ZC3H3	CG6694	chr3L	-	8500569	8502857
16262	CG7655	CG7655	chr3R	+	13508405	13509476
16264	CG4612	CG4612	chr2R	-	20411207	20413608
16266	CG30152	CG30152	chr2R	+	16558683	16560059
16267	fu2	CG9233	chr2L	+	8464511	8466529
16275	CG11141	CG11141	chr2R	-	3347932	3350900
16276	CG3781	CG3781	chrX	+	6155171	6156153
16280	CG10068	CG10068	chr3R	-	2951993	2953737
16282	CG9360	CG9360	chrX	-	11657505	11658619
16283	CG18661	CG18661	chr2L	+	8997641	8998544
16290	Cyp4s3	CG9081	chrX	-	15007335	15010645
16291	JIL-1	CG6297	chr3L	-	11071854	11086260
16292	CG18812	CG18812	chr2R	-	3605833	3610157
16297	CR33963	CR33963	chrX	+	12553466	12554665
16298	Mlf	CG8295	chr2R	-	11823398	11827538
16301	Mcm5	CG4082	chr3R	+	6614233	6616898
16317	TwdlG	CG14643	chr3R	-	74439	76518
16318	MED11	CG6884	chr3L	+	18738956	18739718
16328	CG3702	CG3702	chr2L	-	4224650	4226972
16332	Cyp28a5	CG8864	chr2L	+	13977307	13979573
16333	CG7197	CG7197	chr3L	-	8291595	8292935
16338	CG6231	CG6231	chr3R	-	15441746	15446860
16340	CG8165	CG8165	chr3R	+	5341812	5346660
16344	gwl	CG7719	chr3R	+	14572094	14576090
16350	RpL8	CG1263	chr3L	+	2587463	2588997
16352	CG31288	CG31288	chr3R	-	21123682	21125287
16354	Nlp	CG7917	chr3R	+	25830646	25836074
16357	Cyp4e2	CG2060	chr2R	+	4332223	4334676
16360	siz	CG32434	chr3L	+	21027637	21068544
16363	CG31609	CG31609	chr2L	+	9097627	9098176
16365	CG31357	CG31357	chr3R	-	20654001	20655695
16366	AP-50	CG7057	chr3R	+	18288209	18290325
16369	Tango7	CG8309	chr2R	-	10050571	10052508
16372	CG13689	CG13689	chr2L	+	602809	603562
16373	GstD7	CG4371	chr3R	+	8204225	8204977
16374	Coq2	CG9613	chr3R	-	4140506	4142217
16377	CG12090	CG12090	chr3L	-	1523412	1534034
16379	CG32473	CG32473	chr3R	+	9135108	9138507
16380	CG32473	CG32473	chr3R	+	9130491	9135108
16385	CG10570	CG10570	chr2L	-	18810036	18810979
16386	CG42257	CG42257	chr2R	+	17948463	17957262
16387	ire-1	CG4583	chr3R	-	15680162	15687032
16390	CG2911	CG2911	chr3R	-	1447834	1449827
16391	imd	CG5576	chr2R	-	14297296	14301082
16393	cag	CG12346	chr2R	-	6780528	6781919
16394	CG14375	CG14375	chr3R	-	9214779	9220917
16397	CG42503	CG42503	chr3R	-	20951354	20953078
16402	CG13923	CG13923	chr3L	+	1803096	1806819
16403	nonA-l	CG10328	chr3R	+	12465972	12468541
16405	CG12448	CG12448	chr2L	+	15941441	15942854
16406	Sox15	CG8404	chr2R	-	10088888	10099916
16407	Arf51F	CG8156	chr2R	+	11210040	11212399
16414	kat80	CG13956	chrX	-	16161038	16169950
16415	rab3-GAP	CG7061	chr2L	-	12058287	12063181
16416	tai	CG13109	chr2L	+	9166780	9246386
16417	Prp19	CG5519	chr2R	-	14334860	14338499
16419	LSm1	CG4279	chr2R	-	17057474	17058099
16423	CG18558	CG18558	chr2L	-	2842589	2844513
16432	CG5720	CG5720	chr3R	-	20140382	20144068
16433	TfIIFalpha	CG10281	chr3R	+	2206195	2208326
16435	Hs2st	CG10234	chr2L	-	19442830	19444736
16437	CG11158	CG11158	chrX	+	13576989	13578657
16442	CG10362	CG10362	chrX	-	11820443	11824883
16444	zwilch	CG18729	chr3R	-	27036685	27039016
16446	CG1572	CG1572	chrX	-	11449318	11452668
16449	Rtc1	CG11130	chrX	+	13651217	13652631
16451	cg	CG8367	chr2R	+	10061254	10067994
16459	CG34360	CG34360	chr3R	+	5700403	5782241
16465	CG4705	CG4705	chr2L	+	11091430	11095001
16466	Cbp20	CG12357	chr3R	+	13990430	13991161
16469	CG7200	CG7200	chr2L	-	18157110	18158640
16470	Galpha49B	CG17759	chr2R	+	8500281	8507806
16472	gfzf	CG33546	chr3R	-	2971596	2976655
16473	Cyt-b5	CG2140	chr2R	+	3421083	3423441
16474	W	CG5123	chr3L	-	18160842	18178737
16477	CG4666	CG4666	chrX	-	5970100	5971515
16481	dsx	CG11094	chr3R	-	3788526	3793130
16482	dsx	CG11094	chr3R	-	3760200	3788526
16483	CG5602	CG5602	chr2R	+	19778040	19780700
16484	CG10638	CG10638	chr3L	-	12492896	12494358
16485	CG5190	CG5190	chr2R	+	14338822	14340243
16489	CG31717	CG31717	chr2L	+	10250799	10251594
16490	CG4447	CG4447	chr3L	+	9357473	9358340
16493	c11.1	CG12132	chrX	-	9169683	9177121
16497	m2	CG6104	chr3R	-	21842231	21843189
16499	Nap1	CG5330	chr2R	-	19792696	19794786
16501	l(2)35Df	CG4152	chr2L	+	15752275	15755905
16504	CG11975	CG11975	chr3R	+	4818980	4820561
16506	Tango13	CG32632	chrX	+	13457859	13484613
16508	CG32810	CG32810	chrX	+	1407120	1411653
16509	CG3947	CG3947	chr3L	-	20769866	20771360
16510	Arc42	CG4703	chr3R	+	15703462	15705034
16511	CG30043	CG30043	chr2R	+	8246942	8250670
16515	Pmm45A	CG8073	chr2R	-	4994647	4997228
16519	CG31229	CG31229	chr3R	+	14493567	14494805
16520	CG9104	CG9104	chrX	-	16776545	16778393
16522	CG7845	CG7845	chr2R	-	1962339	1963863
16523	TFAM	CG4217	chr3R	-	16401073	16402741
16525	Idgf4	CG1780	chrX	-	9822299	9824959
16528	CG5726	CG5726	chr2R	-	14062783	14067660
16531	CG1677	CG1677	chrX	-	7175121	7180202
16536	uzip	CG3533	chr2R	+	20899611	20917609
16537	Rab7	CG5915	chr3R	+	19818734	19821266
16548	CG32645	CG32645	chrX	+	13033239	13047496
16549	htl	CG7223	chr3R	-	13870936	13875086
16554	CG13773	CG13773	chr2L	-	6906918	6907793
16556	RpL19	CG2746	chr2R	-	20855968	20857028
16559	CG8399	CG8399	chr2R	+	11905244	11912139
16564	sofe	CG1655	chrX	-	10749174	10751473
16565	CG1307	CG1307	chr3R	-	2482012	2483130
16567	Taf2	CG6711	chr3L	-	9877505	9881740
16572	CG42526	CG42526	chr3L	-	9426786	9428432
16574	mael	CG11254	chr3L	+	22717405	22719335
16575	Gs2	CG1743	chrX	+	11317995	11324228
16576	Gs2	CG1743	chrX	+	11316868	11317995
16579	Argk	CG32031	chr3L	-	9056050	9059105
16580	l(3)01239	CG6302	chr3L	-	11066566	11067501
16581	CG3394	CG3394	chr2R	+	20182923	20185646
16582	CG31108	CG31108	chr3R	-	20938587	20948625
16586	fidipidine	CG7773	chr2R	-	12149859	12152112
16590	CG8028	CG8028	chrX	-	19171289	19174355
16591	CG7945	CG7945	chr3L	-	15514802	15517242
16592	CG8028	CG8028	chrX	-	19171289	19174381
16596	smo	CG11561	chr2L	+	277585	282167
16598	PpD5	CG10138	chr2R	-	17929172	17930387
16603	Cyp9c1	CG3616	chr2R	+	20518586	20520455
16605	trio	CG18214	chr3L	-	997210	1007791
16610	CG12093	CG12093	chr3L	-	2772560	2773981
16611	CG17278	CG17278	chr3R	-	16846756	16849907
16614	CG1319	CG1319	chr3L	+	4292491	4293432
16615	RanGap	CG9999	chr2L	+	19442041	19447322
16616	l(1)G0136	CG8198	chrX	+	15628304	15629814
16627	Dcr-2	CG6493	chr2R	-	13462484	13469029
16630	barr	CG10726	chr2L	-	20058164	20060970
16638	CG31176	CG31176	chr3R	-	17498018	17545378
16639	CG13283	CG13283	chr2L	-	16835136	16837269
16640	CG6985	CG6985	chr3R	+	18566887	18568810
16649	CG31251	CG31251	chr3R	-	13509462	13510573
16662	CG7101	CG7101	chrX	+	18724671	18726156
16671	E2f	CG6376	chr3R	-	17446026	17458789
16672	CG6073	CG6073	chr3R	-	22012737	22014504
16674	tamo	CG4057	chr2R	-	20014161	20021074
16678	CG42303	CG42303	chr3L	+	2652109	2655456
16682	CG5246	CG5246	chr3R	+	12961835	12962917
16687	CG10555	CG10555	chrX	+	8292973	8297975
16688	Tsp96F	CG6120	chr3R	-	21699256	21707118
16694	CG2767	CG2767	chr3R	-	3831646	3833793
16695	CG7536	CG7536	chrX	-	17973030	17979435
16706	CG14502	CG14502	chr2R	+	14176726	14182217
16709	CG33710	CG33710	chr3L	-	19945054	19945890
16714	emp	CG2727	chr2R	-	20864127	20870683
16718	CG4813	CG4813	chr3R	-	18550606	18552761
16722	Surf6	CG4510	chr3R	-	15729384	15730588
16724	CG11007	CG11007	chr2R	+	15390563	15391773
16725	vir	CG3496	chr2R	-	19247786	19253878
16727	CG7516	CG7516	chr2L	-	14352594	14355086
16730	CG13813	CG13813	chr3L	+	20224773	20226355
16731	CG5830	CG5830	chr3L	-	15985753	15997814
16734	CG6744	CG6744	chr3R	-	7259210	7261328
16735	CG8188	CG8188	chrX	-	17594128	17597054
